id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21489973,Super central Renovated Apartment,22002554,Eleni,,Thessaloniki,40.62989,22.94478,Entire home/apt,70,1,25,2020-01-06,0.75,1,358
21511199,Sweet and quiet apartment with garden,120230337,Ηλιας,,Thessaloniki,40.59435,22.97165,Entire home/apt,26,1,26,2020-01-27,0.83,3,365
21526520,ThessPalace,57803027,Romanos,,Thessaloniki,40.63181,22.94954,Entire home/apt,72,1,66,2020-07-16,2.00,1,356
21529117,2 Bedroom cozy flat,134386772,Antigoni,,Thessaloniki,40.611,22.95528,Entire home/apt,60,2,12,2020-02-22,0.38,1,2
21533017,PinPoint Apartment in the heart of the city,156505595,Antonia,,Thessaloniki,40.63287,22.94865,Entire home/apt,35,2,73,2020-01-02,2.22,1,139
21536214,quiet place close to the sea,155399708,Elena,,Kalamaria,40.57351,22.95917,Private room,18,3,19,2020-02-25,0.60,2,161
21542387,Cozy apartment close to Macedonia Pallas,156606116,Tanti,,Thessaloniki,40.61125,22.95703,Entire home/apt,45,4,12,2019-05-19,0.39,1,178
21544331,Διαμέρισμα με θέα σε βουνό και θάλασσα,156625157,Manos,,Thessaloniki,40.6131,22.98296,Entire home/apt,20,1,5,2020-02-02,0.17,1,365
21555744,Neoclassic private room for 2-3 at historic centre,3636352,Dimitra,,Thessaloniki,40.63979,22.94396,Private room,17,2,88,2020-03-01,2.73,2,90
21580214,Eco Centric Studio,36047317,Accelixis,,Thessaloniki,40.62904,22.94764,Entire home/apt,50,2,56,2020-03-09,1.70,5,351
21588349,Luxury Getaway in the heart of Thessaloniki,53828488,Stella,,Thessaloniki,40.63387,22.94536,Entire home/apt,50,2,18,2020-03-10,0.83,1,364
21591624,Center Luxury apartment,144130914,Natalia,,Thessaloniki,40.61856,22.95692,Entire home/apt,150,1,1,2017-11-12,0.03,1,0
21607689,THESSHOSTEL 1,157170769,Thesshostel,,Ampelokipon – Menemeni,40.64743,22.92811,Private room,40,1,5,2019-09-21,0.18,3,365
21607845,THESSHOSTEL 2,157170769,Thesshostel,,Thessaloniki,40.64613,22.92603,Private room,55,1,1,2017-12-10,0.03,3,365
21607975,THESSHOSTEL 3,157170769,Thesshostel,,Thessaloniki,40.64667,22.92824,Private room,70,1,1,2019-03-10,0.06,3,365
21616442,Alterra Vita:Modern City Centre 2-bedroom aprtment,11704876,Kostas,,Thessaloniki,40.62859,22.94529,Entire home/apt,62,1,17,2019-12-17,0.54,1,365
21617005,F & B Collection - Seaview Mini Penthouse,157253821,Giannis,,Thessaloniki,40.63181,22.94167,Entire home/apt,45,3,41,2020-07-06,1.25,1,240
21617163,"Central, 100m² penthouse  apt with terrace",99863035,Dimitris,,Thessaloniki,40.64043,22.94042,Entire home/apt,50,2,86,2020-07-13,2.64,1,40
21623233,Private Room in Thessaloniki,67590377,Ali,,Thessaloniki,40.60779,22.96726,Private room,20,1,7,2018-08-24,0.29,1,236
21626991,Thanasis's Home (near to the bus stop+WiFi+A/C),157288598,Thanasis,,Ampelokipon – Menemeni,40.65401,22.92878,Entire home/apt,23,1,111,2020-07-17,3.41,4,179
21627246,(C19 Prepared) Anthemis #colony_city_center,3956599,Giorgos,,Thessaloniki,40.63324,22.95181,Entire home/apt,59,2,31,2019-12-08,1.12,1,165
21661533,Sweet and comfy studio in the heart of the city,157661074,Lambros,,Thessaloniki,40.62825,22.95024,Entire home/apt,28,1,63,2020-03-09,1.93,1,262
21677753,Studio floral,154224045,Avgi,,Thessaloniki,40.60361,22.97021,Entire home/apt,20,1,10,2020-06-12,0.31,2,199
21706051,Cozy 2 bedroom apartment in Thessaloniki,143178386,Konstantina,,Thessaloniki,40.62202,22.96244,Entire home/apt,30,4,11,2020-01-20,0.35,1,243
21729356,cozy vintange style  flat next to  &sea side,82685944,Stella,,Thessaloniki,40.5979,22.95193,Entire home/apt,30,1,91,2020-06-22,2.80,2,64
21743744,CLASSY ARCHITECT'S APARTMENT/ SUPERHOST/SANITIZED,52290559,Panos,,Thessaloniki,40.64075,22.94213,Entire home/apt,49,3,81,2020-07-13,2.49,2,64
21744450,"City centre #2, modern, sunny, & spacious studio",68246573,Georgia,,Thessaloniki,40.63945,22.93725,Entire home/apt,30,2,75,2020-03-31,2.30,2,362
21745283,Amazing Topfloor Apartment with Skyline City View,145800043,Dimitris,,Thessaloniki,40.64076,22.94033,Entire home/apt,40,1,23,2020-07-19,0.83,5,360
21756032,APHRODITI APARTMENT,70120075,Georg,,Thessaloniki,40.63365,22.95171,Entire home/apt,42,1,23,2019-12-08,0.88,5,312
21778259,White Tower Cute Apartment - Perfect for 2,158683009,Χρήστος     Chris,,Thessaloniki,40.62791,22.94946,Entire home/apt,50,1,3,2020-02-16,0.55,1,221
21800199,Stylish and comfortable appartment.Feel like home.,151491873,Eleni,,Thessaloniki,40.604,22.96648,Entire home/apt,45,2,16,2020-07-03,0.50,1,90
21801009,Central Bright Aesthetic Penthouse (40 sqm ),158877102,Julia And George,,Thessaloniki,40.63855,22.93716,Entire home/apt,35,2,81,2020-06-11,2.51,1,90
21806988,Apartment with courtyard & Free Street Parking,17804067,Dimosthenis,,Neapolis – Sykeon,40.64927,22.94489,Entire home/apt,25,5,29,2019-12-24,1.17,1,248
21808229,Double Room City View with Balcony 1,157604754,Anthi,,Thessaloniki,40.63564,22.93724,Private room,150,1,0,,,6,64
21808231,Single Room City View with Balcony 1,157604754,Anthi,,Thessaloniki,40.63597,22.9371,Private room,150,1,0,,,6,64
21808232,Budget Single Room 1,157604754,Anthi,,Thessaloniki,40.63714,22.93565,Private room,150,1,0,,,6,64
21808235,Penthouse Suite City View 1,157604754,Anthi,,Thessaloniki,40.63667,22.93654,Private room,300,1,1,2019-02-12,0.06,6,64
21808236,Budget Double Room (one double bed) 1,157604754,Anthi,,Thessaloniki,40.63653,22.93515,Private room,150,1,1,2020-02-01,0.17,6,64
21808237,Family Connecting Rooms City View) 1,157604754,Anthi,,Thessaloniki,40.6371,22.93707,Private room,400,1,0,,,6,64
21824048,central downtown studio!!!,159092260,Katerina,,Thessaloniki,40.63664,22.93553,Entire home/apt,24,3,38,2020-03-01,1.27,1,89
21825568,Sweet nest,26799264,Georgios,,Thessaloniki,40.64435,22.94736,Entire home/apt,25,1,76,2019-12-30,2.54,1,289
21832375,Sofaki Apartments,158316360,Ruslana,,Kordelio – Evosmos,40.67431,22.89637,Entire home/apt,25,1,186,2020-07-12,5.73,1,365
21833102,Traveler Home Next to Center Apartment 60 sqm,131624143,Christos,,Thessaloniki,40.64696,22.9387,Entire home/apt,45,2,86,2019-12-22,2.68,1,85
21847081,Beautiful Apartment near German Embassy,159109012,Georgi,,Thessaloniki,40.61357,22.95519,Entire home/apt,30,1,136,2020-07-17,4.54,1,72
21848631,Studio in Thessaloniki-10min walk from city center,159346168,Αλέξανδρος,,Thessaloniki,40.63397,22.96396,Entire home/apt,22,2,7,2019-05-13,0.24,1,315
21880464,Stylish and Comfortable apartment in Kalamaria,156750555,Alexandros,,Thessaloniki,40.5899,22.96642,Entire home/apt,45,3,21,2020-07-13,0.66,1,179
21887032,F & B Collection - Escape Avenue BOHEMIAN,37109085,George,,Kalamaria,40.5793,22.96785,Entire home/apt,43,3,37,2020-07-15,1.19,3,357
21893730,Easy flat,159744014,Ιωάννης,,Thessaloniki,40.63842,22.95323,Entire home/apt,27,2,69,2020-02-23,2.15,1,0
21894401,"Cosy, Central Ground Floor Flat,Wi-fi",159748182,Roxani,,Thessaloniki,40.63957,22.94631,Entire home/apt,45,2,58,2020-03-03,1.81,1,89
21896718,Elegant Studio-City center,159760098,Nana,,Thessaloniki,40.61156,22.96122,Entire home/apt,25,2,39,2020-06-24,1.22,1,365
21906666,Comfortable Modern Nice apartment,149352757,Σωτηρης,,Thessaloniki,40.60804,22.95956,Entire home/apt,30,2,27,2020-01-04,0.86,1,180
21911864,Casa di famiglia,153741251,Ευστρατιος,,Neapolis – Sykeon,40.65367,22.95804,Entire home/apt,40,1,4,2019-01-27,0.15,1,362
21912248,Konstantinos Luxury studio,131894407,Konstantinos,,Thessaloniki,40.64487,22.94154,Private room,35,1,5,2019-09-28,0.16,4,359
21932211,"Villa Lena, Asvestochori",160052178,Ελένη,,Pilea – Chortiatis,40.6435,23.02625,Entire home/apt,70,1,13,2020-02-03,0.54,1,170
21936422,Μοντέρνο και ευχάριστο διαμέρισμα στην Καλαμαριά,51290609,Fotini,,Kalamaria,40.57474,22.96652,Entire home/apt,39,2,24,2020-07-18,0.77,2,118
21954481,Adorable apartment up to 4ppl in City center,49695533,Mint Team,,Thessaloniki,40.64047,22.94541,Entire home/apt,46,2,21,2019-12-28,0.68,36,80
21957326,Stylish white 4 ppl apartment in City center,49695533,Mint Team,,Thessaloniki,40.62843,22.94832,Entire home/apt,69,2,23,2019-11-02,0.74,36,180
21972301,Ευχάριστη έκπληξη στο άνοιγμα της εξώπορτας του σπιτιού !!,160412107,Konstantinos,,Thessaloniki,40.63864,22.94297,Entire home/apt,30,2,119,2020-03-12,3.71,1,179
21973201,Penthouse cozy apartment!,64132354,Yannis,,Thessaloniki,40.6003,22.95829,Entire home/apt,30,2,12,2020-01-07,0.38,1,138
21994722,Egnatia str -CityCentre- Sunny with big veranda,139834170,Michail & Kyriaki,,Thessaloniki,40.63426,22.94977,Entire home/apt,21,1,68,2020-02-10,2.13,3,352
22015097,"Down Town Blue studio,5 min. from White Tower",119396127,Alexandra,,Thessaloniki,40.63001,22.95113,Entire home/apt,30,2,138,2020-07-05,4.40,2,39
22032471,Luxury Boutique in the center of thessaloniki,160898600,Ραφαηλ,,Thessaloniki,40.63997,22.9387,Entire home/apt,120,1,2,2018-11-11,0.09,1,0
22069701,"Magnificent sea view apartment, on the Boardwalk",110518183,Christos,,Thessaloniki,40.60688,22.95299,Entire home/apt,80,2,10,2020-02-24,0.32,1,362
22112330,Asteras Luxury Suite with terrace - City center,161540432,Ioannis,,Thessaloniki,40.63651,22.93955,Entire home/apt,55,2,91,2020-02-22,2.86,1,80
22122956,Private Room /Shared Apartment In the City Center,161620395,Vicky,,Thessaloniki,40.63719,22.95041,Private room,40,2,24,2018-09-22,0.76,4,87
22133622,Cosy apartment in the heart of Thessaloniki,40567969,Lia,,Thessaloniki,40.63789,22.94783,Entire home/apt,40,2,60,2020-03-02,1.99,1,1
22144067,Ενα ανετο κρεββατι σε ενα ευρυχωρο κοιτωνα,129257949,Constantino,,Thessaloniki,40.64346,22.94466,Shared room,15,1,18,2020-07-07,0.67,6,176
22146972,(C19 Prepared) Central apt. near St. Sofia church,159745128,Filotas,,Thessaloniki,40.63313,22.94618,Entire home/apt,40,2,18,2019-08-22,0.58,1,351
22177339,Yiannis Suite,162005191,Haris,,Thessaloniki,40.6334,22.94528,Entire home/apt,35,1,32,2020-01-06,1.26,4,49
22184875,"Alcazar Studios#1
||feelthehearthess||bio climate",23692730,Chris,,Thessaloniki,40.63797,22.94258,Entire home/apt,30,2,213,2020-02-09,6.72,3,62
22197994,#FLH - Urban Charm - Downtown,9244884,FeelsLikeHomeGR,,Thessaloniki,40.63887,22.94234,Entire home/apt,35,2,13,2020-07-17,0.45,10,358
22198694,Cozy Citycenter apartment,32216964,George,,Thessaloniki,40.62819,22.95231,Entire home/apt,33,1,127,2020-07-18,4.01,3,339
22202334,"CHARMING, COZY, FULLY RENOVATED, CITY CENTER APP",104218567,Marina,,Thessaloniki,40.63989,22.94103,Entire home/apt,37,2,44,2020-02-10,1.39,1,0
22206776,Petit Agia Sophia by Calliope,120837681,Μιχαηλ,,Thessaloniki,40.6345,22.94809,Entire home/apt,45,2,3,2019-09-30,0.28,1,0
22218087,Ladadika Design Deluxe Double room,162347337,Πηλείδης,,Thessaloniki,40.63491,22.93671,Hotel room,75,1,0,,,2,27
22238983,Urban Living 403,112627287,Christos,,Thessaloniki,40.63975,22.94386,Entire home/apt,74,1,14,2019-10-13,0.45,6,98
22245063,Aristotelous luxury studio #1,142970328,Dimitris,,Thessaloniki,40.63518,22.94536,Entire home/apt,25,1,172,2020-07-01,5.57,1,86
22259428,Houseloft Metropolis Grand Veranda,29565272,Houseloft,,Thessaloniki,40.62995,22.94456,Entire home/apt,89,1,53,2020-07-03,1.69,15,359
22275202,Cozy Green Apartment,56978334,Elena,,Thessaloniki,40.63853,22.94599,Entire home/apt,50,1,38,2020-03-14,1.22,2,269
22288774,Vintage Downtown Apartment(NETFLIX),68503641,Άρις,,Thessaloniki,40.64169,22.93096,Entire home/apt,25,2,53,2020-07-03,1.70,2,171
22297089,Stefania central suite,72519168,Stefania&Hisham,,Thessaloniki,40.63756,22.95019,Entire home/apt,40,30,1,2018-04-16,0.04,2,89
22303971,Spacious apartment in the heart of the city,159004777,George,,Thessaloniki,40.63808,22.9473,Entire home/apt,900,240,19,2019-08-14,0.61,1,177
22316139,140sqm downtown apt next to Platia Aristotelous,9531550,Katerina,,Thessaloniki,40.63285,22.94215,Entire home/apt,63,2,83,2020-07-16,2.77,9,346
22323287,Suite Moris CITY CENTER,163201011,Evelina & Maria,,Thessaloniki,40.63815,22.94578,Entire home/apt,100,10,3,2018-09-12,0.10,1,364
22339391,Hermes cozy city apartment,54711534,Εύα,,Thessaloniki,40.644,22.92389,Entire home/apt,26,2,101,2020-06-02,3.25,1,294
22341260,Cute Flat in the Center of the City,85361138,Evangelia,,Thessaloniki,40.63825,22.94213,Entire home/apt,38,1,16,2019-11-17,0.51,9,142
22348093,Design City Center Apartment | Agia Sofia,36360618,Eleftheria,,Thessaloniki,40.63223,22.94772,Entire home/apt,49,2,58,2020-03-09,1.85,1,268
22348380,Bachelor apartment close to downtown,52271945,Thalia,,Thessaloniki,40.60551,22.95608,Entire home/apt,20,14,0,,,11,365
22350595,Cozy garden studio  Near to the St.Luke’s hospital,73333419,Marios,,Pilea – Chortiatis,40.58619,23.01453,Entire home/apt,49,2,34,2020-07-20,1.09,1,116
22353800,Private Room - Shared Apartment In The City Center,161620395,Vicky,,Thessaloniki,40.63719,22.94869,Private room,140,1,10,2020-01-22,0.32,4,177
22357149,2 bedroom apartment at the heart of Thessaloniki.,163478457,Vasiliki,,Thessaloniki,40.63457,22.94552,Entire home/apt,45,3,39,2020-02-02,1.24,1,0
22393903,Thomas Art Luxury Suite,163781925,Thomas,,Thessaloniki,40.596,22.97201,Entire home/apt,150,2,0,,,1,0
22397171,Νεοκλασικό διαμέρισμα στο κέντρο της πόλης,163813414,Kleanthi,,Thessaloniki,40.63807,22.94755,Entire home/apt,27,20,119,2020-07-14,3.86,1,170
22399158,"Citycenter, comfortable and very quite apartment",163831680,Ioanna,,Thessaloniki,40.62949,22.94863,Entire home/apt,39,2,75,2020-07-19,2.41,1,124
22408157,"Modern 3BDROOM renovated apt, Egnatia-Aristotelous",163981350,Κally,,Thessaloniki,40.63563,22.94396,Entire home/apt,70,2,107,2020-07-16,3.43,1,317
22433258,★EMERALD CENTRAL LUXURY MINI SUITE ★JUST RENOVATED,125718589,Maria,,Thessaloniki,40.63738,22.93948,Entire home/apt,60,1,218,2020-07-03,7.01,3,353
22435575,Fresh Comfortable and Cozy Apartment,63960745,Antonis,,Thessaloniki,40.63889,22.95019,Entire home/apt,31,2,51,2020-07-13,1.64,5,177
22451140,Beautiful apartment near the city,164492311,Κωνσταντίνος,,Thessaloniki,40.64696,22.93571,Entire home/apt,27,1,87,2020-07-19,2.90,2,90
22467692,Zozo's Home City Center Great Balcony View,164688940,Zoi,,Thessaloniki,40.62212,22.9601,Entire home/apt,35,1,54,2020-02-23,1.80,1,86
22493781,Classic Flat in the Center of the City,85361138,Evangelia,,Thessaloniki,40.63926,22.94162,Entire home/apt,38,1,11,2018-07-14,0.37,9,247
22508951,Stylish Flat in the Center of the City,85361138,Evangelia,,Thessaloniki,40.6429,22.94107,Entire home/apt,40,1,3,2018-03-18,0.10,9,3
22513067,Cozy three-story house with a cat in old town!,65031177,Sofía,,Thessaloniki,40.63797,22.95821,Entire home/apt,29,1,12,2018-04-12,0.39,2,0
22531341,"Warm space,natural colors,",163286092,Sophia,,Pavlou Mela,40.6653,22.93109,Entire home/apt,35,2,4,2020-01-04,0.43,1,59
22545055,Spacious house with garden & Wifi,107248687,"Loic, Estelle & Co",,Pilea – Chortiatis,40.58253,23.0153,Entire home/apt,1000,3,0,,,1,0
22557058,"Sunny, Modern & Classic Apartments",165754539,Dimitrios,,Thessaloniki,40.61707,22.97626,Hotel room,50,2,22,2019-05-12,0.72,1,0
22557064,Anemone downtown#colony luxurious apartment,165754590,Βασιλης,,Thessaloniki,40.62934,22.95353,Entire home/apt,90,2,9,2019-11-12,0.30,1,201
22567768,Large sunny apartment in the very city center,161620395,Vicky,,Thessaloniki,40.63641,22.94986,Entire home/apt,70,3,6,2019-09-16,0.20,4,361
22568538,Sofia's home @ close airport * center,165866569,Ελευθερία,,Pilea – Chortiatis,40.59529,22.9853,Entire home/apt,38,2,10,2019-01-02,0.33,1,143
22583512,Cozy place in the absolute city center,32682462,Yiannis,,Thessaloniki,40.6327,22.94622,Entire home/apt,49,3,16,2019-09-18,0.54,1,5
22603588,Minimal apartment on the east coast of the city.,6166079,Alex,,Kalamaria,40.57137,22.95534,Entire home/apt,29,4,83,2020-01-19,2.70,1,51
22613272,*NEW* Helexpo apartment IN THE HEART of the city!!,133871403,Christina,,Thessaloniki,40.6233,22.9613,Entire home/apt,23,1,139,2020-07-18,4.52,1,148
22621000,Romantico- Downtown,1977386,Cristina&Tomas! Skgbnb,,Thessaloniki,40.63837,22.94164,Entire home/apt,35,1,65,2020-03-10,2.19,11,365
22649351,"""Beautifull apartment cozy and user-friendly""",134350147,Aris,,Thessaloniki,40.61751,22.95404,Entire home/apt,43,4,6,2020-01-01,0.21,1,0
22678567,Apartment Orchid - 5 minutes from center,167133415,Κυριακη,,Thessaloniki,40.64169,22.92908,Entire home/apt,45,1,15,2019-04-13,0.55,2,177
22693941,"Bright, Clean, White, Designed!",7209632,Fotini,,Thessaloniki,40.59515,22.95752,Entire home/apt,43,3,17,2019-09-09,0.58,1,0
22702953,Olgas 114,167412477,Konstantinos,,Thessaloniki,40.60427,22.95259,Entire home/apt,45,2,69,2020-06-26,2.41,1,110
22711064,Apartment Lilioum,167133415,Κυριακη,,Thessaloniki,40.6025,22.95203,Entire home/apt,45,1,8,2020-01-02,0.27,2,180
22730255,Downtown Happy Living | PnV's hOmE,83469344,PnV,,Thessaloniki,40.63868,22.94257,Entire home/apt,45,1,82,2020-03-02,2.71,1,199
22765775,Luxury in the heart of the city,13597375,Filitsa,,Thessaloniki,40.6312,22.94577,Entire home/apt,50,2,7,2019-05-20,0.25,6,364
22769148,F & B Collection - Newly renovated central flat,153414603,Athina,,Thessaloniki,40.62888,22.94943,Entire home/apt,90,3,35,2019-08-29,1.19,1,0
22800019,cosy,168484784,Zlatko,,Thessaloniki,40.61377,22.95548,Entire home/apt,35,90,32,2020-01-08,1.07,1,90
22873551,ART HOUSE 2 bdrm apartment,169236925,Dimitris & Athi,,Kalamaria,40.58682,22.95808,Private room,64,1,4,2019-05-12,0.14,1,310
22891600,5* BLUE JEAN FASHION HOUSE Thessaloniki,169293777,Haris,,Thessaloniki,40.59512,22.96046,Entire home/apt,57,2,17,2020-06-22,0.57,1,359
22905769,The Absolute Downtown Apartment,169550064,George - Evi,,Thessaloniki,40.6326,22.94438,Entire home/apt,67,2,19,2019-10-06,0.63,1,0
22951612,Petite Palace 7,170021348,Χριστίνα,,Thessaloniki,40.63381,22.94184,Entire home/apt,37,2,151,2020-07-19,4.99,3,343
22951877,"Central,Cozy,Quiet,Family Friendly appartment",35623480,Ευαγγελια,,Thessaloniki,40.61913,22.95513,Entire home/apt,30,2,54,2020-02-23,1.92,1,268
22955115,Just by the waterfront,170056972,Artemis,,Thessaloniki,40.61635,22.95479,Entire home/apt,60,90,61,2020-03-02,2.17,2,1
22968408,Escape ... in style // Downtown Seaside Gate_307,80206409,Mike,,Thessaloniki,40.63176,22.94171,Entire home/apt,32,1,106,2020-02-24,3.59,11,357
22980712,Escape ... in style // Downtown Seaside Gate_310,80206409,Mike,,Thessaloniki,40.63176,22.94171,Entire home/apt,39,1,81,2020-06-07,2.74,11,358
22983389,Chryssa's family cozy home at the Roman Forum,19463417,Thomas,,Thessaloniki,40.63837,22.94562,Entire home/apt,110,1,25,2020-01-05,0.84,4,365
22983980,Kostas' downtown industrial loft,19463417,Thomas,,Thessaloniki,40.63924,22.94617,Entire home/apt,55,1,14,2020-02-03,0.47,4,365
22984099,Lena's central relaxed eco apartment,19463417,Thomas,,Thessaloniki,40.63971,22.94429,Entire home/apt,55,1,28,2020-03-08,0.95,4,365
22984214,Tom's Bachelor Pad Next to the Roman Forum,19463417,Thomas,,Thessaloniki,40.63796,22.94452,Entire home/apt,100,1,20,2020-01-02,0.68,4,365
22990519,Lef Apartment,170507468,Ελευθερία,,Kalamaria,40.58489,22.95407,Entire home/apt,58,1,10,2020-07-13,0.85,1,171
22995984,Virginia apartment,101580086,Ελισαβετ,,Kordelio – Evosmos,40.67559,22.92439,Entire home/apt,60,3,1,2019-12-30,0.15,3,348
22997539,"Stylish House, full renovated for 2 to 5 guests!",61916991,Velissarios,,Thessaloniki,40.60989,22.95769,Entire home/apt,30,3,20,2019-09-26,0.67,1,66
22999044,Luxurious and modern city center apartment,152140705,Έλενα,,Thessaloniki,40.63406,22.94893,Entire home/apt,63,1,149,2020-07-16,5.04,1,338
23010533,Charming Apt EasyAccess 2 City Center & Halkidiki,170705913,Katerina,,Thessaloniki,40.60189,22.96272,Entire home/apt,35,2,46,2020-02-25,1.55,2,32
23010944,“Villa- Eugenia”,155869664,Michael,,Thessaloniki,40.62068,22.9647,Entire home/apt,85,2,20,2019-11-03,0.72,1,17
